Sheet,Date,Weekday,Time,Instructor,Task,ColorHex,ColorName
MARZO26,2026-11-09,Monday,18:00,IMPROTA,IMPROTA,F4CCCC,Light Pink
MARZO26,2026-11-09,Monday,19:00,IMPROTA,TEORIA+PRE-ESAMI,F4CCCC,Light Pink
